name,.pred,TempDist_Recent_Wtr_Year_2024,TempDist_Recent_Wtr_Year_2024_scaled,Geographic_Dist,Geographic_Dist_scaled,PPTDist_Recent_Wtr_Year_2024,PPTDist_Recent_Wtr_Year_2024_scaled
WY_Recent,0.6448065330244658,5.555555555555555,0.8567628336893994,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.6333874163778358,5.777777777777778,0.9312639496623907,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.6218165009493636,6,1.005765065635382,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.6101051928540775,6.222222222222221,1.080266181608373,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.5982655245045508,6.444444444444445,1.1547672975813645,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.586310111158721,6.666666666666666,1.2292684135543555,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.574252102011902,6.888888888888889,1.303769529527347,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.5621051261779947,7.111111111111111,1.3782706455003382,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.5498832339866588,7.333333333333332,1.452771761473329,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.537600834100125,7.555555555555555,1.5272728774463207,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.5252726270234753,7.777777777777777,1.6017739934193116,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
WY_Recent,0.5129135356438594,8,1.6762751093923032,103214.75682746018,-1.6686988491335685e-15,-255.42922239898994,-1.5307620491043824e-16
