name,.pred,TempDist_Recent_Wtr_Year_2023,TempDist_Recent_Wtr_Year_2023_scaled,Geographic_Dist,Geographic_Dist_scaled,PPTDist_Recent_Wtr_Year_2023,PPTDist_Recent_Wtr_Year_2023_scaled
WY_Recent,0.39671179771693765,0.1777777777777776,-0.8567628336893993,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.4019172006014474,0.46666666666666634,-0.7822617177164081,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.40714481010438164,0.7555555555555551,-0.7077606017434169,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.4123935299449732,1.0444444444444443,-0.6332594857704256,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.41766224499088594,1.333333333333333,-0.5587583697974343,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.42294982214705573,1.6222222222222218,-0.4842572538244431,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.42825511127821564,1.9111111111111105,-0.40975613785145193,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.4335769461636255,2.1999999999999993,-0.3352550218784607,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.43891414548242647,2.488888888888888,-0.2607539059054695,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.44426551382793517,2.777777777777777,-0.18625278993247826,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.4496298427491079,3.0666666666666664,-0.11175167395948682,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.45500591181730726,3.355555555555555,-0.03725055798649561,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.4603924897164264,3.644444444444444,0.03725055798649561,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.46578833535434494,3.9333333333333327,0.11175167395948682,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.47119219899362086,4.222222222222221,0.18625278993247804,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.4766028233992575,4.51111111111111,0.26075390590546926,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.4820189450013281,4.799999999999999,0.33525502187846046,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.4874392950701874,5.088888888888889,0.40975613785145193,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.4928626009019607,5.377777777777776,0.4842572538244429,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.49828758701196274,5.666666666666666,0.5587583697974343,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5037129763336716,5.955555555555554,0.6332594857704253,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5091374914208676,6.244444444444444,0.7077606017434168,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5145598556505304,6.533333333333333,0.7822617177164082,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5199787944240897,6.822222222222221,0.8567628336893992,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5253930363646293,7.111111111111111,0.9312639496623907,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5308013145076564,7.399999999999999,1.0057650656353816,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5362023674830722,7.688888888888888,1.080266181608373,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5415949406860092,7.977777777777776,1.1547672975813639,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5469777874342385,8.266666666666666,1.2292684135543555,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5523496701098959,8.555555555555554,1.3037695295273464,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5577093612833285,8.844444444444443,1.3782706455003377,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5630556448169248,9.133333333333333,1.4527717614733293,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5683873169468582,9.42222222222222,1.5272728774463202,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.573703187340745,9.71111111111111,1.6017739934193118,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
WY_Recent,0.5790020801293024,10,1.6762751093923032,119847.96696553388,1.0812993504044707e-14,-1307.008326802289,8.818191638502379e-15
